id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,-0.012917232170205224,-0.00778832477762691,-0.0005218536138874348,0.004915483923376622,0.0024121827340689832,0.002266234261396097,0.000567648098432517,0.006173568451855771,-0.009592082298223831,-0.004610041989609176,-0.0028229552402558853,0.004027585938880433,0.014406849280280234,-0.011857774141352957,0.004244631254484423,0.008799934454627,-0.008402684412420714,-0.00593650539742246,0.0069252389818091195,-0.0054410745973021
2,-0.013063657092683732,-0.008575601346181367,-0.0006081744595025551,0.004572305495141314,0.0014206934206273828,0.002192418120971199,0.0005148150077697622,0.006098786535759311,-0.008738293946786081,-0.004577154431332195,-0.0029581252303288387,0.0033565461823005203,0.0146280310668017,-0.012297146974888871,0.004305808389479459,0.008792932501298792,-0.008089141845745457,-0.0058251676670194475,0.007188548367165841,-0.005832201086727846
3,-0.013434463446778119,-0.008470791145830159,-0.0008859892697898285,0.0043918018676114825,0.0017392079077733157,0.00334332865171517,0.00015947575865212096,0.005543619086911681,-0.00921579222328045,-0.004186469269736235,-0.0029402883640387272,0.003198221948768636,0.01448135133709572,-0.011507718648791108,0.004991780959209502,0.009047676742840058,-0.008245766745066165,-0.005372581791652013,0.006528164126810904,-0.006350918495529249
4,-0.013801729351954506,-0.007551936495075443,-0.0006558280800468566,0.0041121369849859875,0.0008038218988278385,0.004121758367056437,-0.0002166775160491081,0.004679213460483945,-0.008460772225336609,-0.0028498384936641425,-0.0026416207299742264,0.002374799572651052,0.014339094260004967,-0.01109025377837941,0.004446370187673083,0.009827083720896562,-0.0076710439649084515,-0.005670609930474308,0.0058323746348200095,-0.007018466224923392
5,-0.013907343843283071,-0.006747738446956184,-0.0006648519228070915,0.00396598708154899,0.000681968028384675,0.005010626016628086,-0.0006048103653438035,0.004259555960960299,-0.00810749620366142,-0.0024988043693888492,-0.0023496483482718113,0.0024226780328193264,0.014176106630817345,-0.011006697754839452,0.004240310951024939,0.010252629511910796,-0.007781628705648837,-0.006167555232059863,0.005244930027679591,-0.00758841072215522
6,-0.013909212590896723,-0.006677363212373495,-0.0005090708193829703,0.004077001977216381,0.00023533097293520626,0.005006180136510372,-0.0004932326912462194,0.004195737667812795,-0.007366267050268226,-0.002458772137093332,-0.0025946366192595273,0.002587630976628179,0.014121772774423043,-0.01070885423608069,0.0043001565834761635,0.010146313253191168,-0.007568472118105487,-0.00618890534355733,0.005247763058219157,-0.007694403499363967
7,-0.013890150012787513,-0.00667691610085965,-0.0005032799166046862,0.004023639405487382,-6.549998749374558e-05,0.005046295618348612,-0.0005305083421009228,0.004178524274469659,-0.006805096516776158,-0.00249929456315074,-0.0026894403261549424,0.0027762491551563324,0.014075487205094755,-0.010640265812648602,0.004330375296020441,0.010160893456483081,-0.007519923775935397,-0.006204378157141583,0.005210605562565073,-0.007672031550473816
8,-0.013842735849390697,-0.00634085138033143,-0.0004271384838530032,0.004055609189525277,-0.0003522156496760788,0.0052137817399632224,-0.0006378116925449076,0.004034006334947021,-0.006189897975414253,-0.0021914842270319692,-0.0027771814927104945,0.0028028059494370414,0.01397735673404882,-0.01058691325179744,0.004216450613987082,0.01020301419700343,-0.007398094021688432,-0.006173897048918317,0.005062352406987466,-0.0078011730206745825
9,-0.013851136111442784,-0.006190503475692691,-0.0004979142380618183,0.004020426498207918,-0.00043579152295734544,0.005274309116642189,-0.0007299028590179916,0.004016323216966542,-0.005963464014803334,-0.002024828676981038,-0.0027262266321986684,0.002956400358920265,0.013861968770949253,-0.010158504841619983,0.004215259775140187,0.010461645989673161,-0.007429456427161435,-0.006180532213879795,0.004903664861823105,-0.007655710665627003
10,-0.013817102905125677,-0.006345380127444579,-0.0007140526337161425,0.0038557363123623172,-0.00043178320510597906,0.005455926043649537,-0.0008184713479898838,0.004093575216614658,-0.005805366448422774,-0.0024876527249370383,-0.00258267384394393,0.0033767808151909193,0.01383531517329436,-0.010136953429125605,0.004306111089214558,0.010650932297980321,-0.007683391673212392,-0.006456059852285781,0.004773956827057609,-0.007534251933271852
